,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_kawano,CD_kawano,Cm_kawano,CL_RMSE,CD_RMSE,Cm_RMSE
958,133,0.058765002000000004,-0.291027755,-0.35979539200000005,-0.051732659,-0.26070504260172883,0.05701901400000001,-1.0431800956299053,1.2068813966417984,-0.23933512732124312,14.95985222,-5.5916037560000005,-3.145897865,5.919866536448481,-0.6173769188397511,-2.3766787758611354,6.405842635918191,0.0,21.446836274966667,22.541016517600003,8.36129672205628,4.480405911815087,4.7337569164495354,4.7337569164495354,-0.3807805143317453,-21.874229943013567,-0.22799694359031167,0.0,0.0,0.0,-13.126291919946476,0.0,-54.018880383072435,-66.2970692593371,-6.62979528491093,16.585266387122207,0.20130781695985198,55.02020095171265,-7.944587128447781,2.65359894166414,-1.7271330406514642,-0.6225075505088995,-0.49880554850549075,1.2478247882203373,-0.1087151339029915,0.02219299999999791,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.9768788569154923,1.2984646720532447,-0.056696306578553735,-12.984031270125731,17.258338417033983,-0.3246454993341632,-0.9202349370450307,1.6300822508736097,-0.32989713118305364,0.5951930399786935,0.4083850155637772,0.691196805361917
959,134,0.057434775,-0.295184016,-0.359141886,-0.077241071,-0.23463011979499243,0.052648757000000004,-1.05830741476562,1.0114519878514117,-0.33903893494097903,15.01426315,-5.6147999760000005,-3.158318043,5.9201936500209875,-0.5952218947531744,-2.3978960770108735,6.417415542176828,0.0,21.368680543350003,22.306549322750005,8.23409344888169,4.703488993269365,4.658318069816561,4.658318069816561,-0.38552977458409143,-22.049757032105546,-0.1818428449493483,0.0,0.0,0.0,-12.946232939810308,0.0,-53.15595562444185,-65.92944844788418,-6.968924765702888,16.995293878168944,0.16871019157361547,54.128199241180894,-7.956042520404528,2.554209579113919,-1.7170865242081579,-0.7763109389869365,-0.5224312430598415,1.2740663453042154,-0.13508691863127492,0.021598000000000894,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.9525911269353041,1.291847169818666,-0.053015070133878295,-12.707004001534917,17.232479593915237,-0.3046644285996838,-0.9231561435109612,1.6255916782216806,-0.3316723089873088,0.5951930399786935,0.4083850155637772,0.691196805361917
960,135,0.054511952999999995,-0.301290005,-0.358225644,-0.098076999,-0.21028563599736716,0.04217216,-1.2225640628665528,1.015501712409124,-0.18971576354680228,15.10137177,-5.65162468,-3.178547382,5.921423844271645,-0.5574372793798201,-2.432233726883371,6.427592744775684,0.0,21.446836274966667,22.150237859516672,7.394541912773535,4.7337569164495354,4.9646926826979625,4.9646926826979625,-0.38954639781467165,-22.33048082026653,-0.17790114802974555,0.0,0.0,0.0,-13.17011123896049,0.0,-53.42788514918878,-65.65475832910232,-6.97618075747064,17.301350600665454,0.16938568562984188,54.42516773542304,-8.117380028837388,3.0376325490306244,-1.702385495168812,-1.2465656523208044,-0.5213203881062972,1.2929061220558538,-0.2162302077552141,0.021031999999998163,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.9273572128242624,1.2854373107945047,-0.04928168305837666,-12.40966532482346,17.20140481187352,-0.28410856201312173,-0.9256267147428875,1.6210459097715706,-0.33317364183245246,0.5951930399786935,0.4083850155637772,0.691196805361917
961,136,0.052113753,-0.30529549699999997,-0.35768190000000005,-0.12935897699999999,-0.1827256982512346,0.044561174,-1.2150864913638106,1.6023684583656337,-0.1560532353699481,15.16355705,-5.677685261000001,-3.1967105869999997,5.923726914681933,-0.5318627966036757,-2.4517846065310867,6.432977168104637,0.0,21.681303469816665,21.798537067241664,7.100322745536968,4.165750893177126,5.397837737546236,5.397837737546236,-0.3925618327621844,-22.48428398063643,-0.10020632291963211,0.0,0.0,0.0,-13.938107140565362,0.0,-51.48729181350504,-65.54158965086489,-6.999393218613406,17.64634435534732,0.2672750588553877,52.903808183743436,-6.8116905837378265,3.667519414244072,-1.6927527132570865,-1.5406832280462317,-0.5221797922284291,1.3164804635582399,-0.26680087398739954,0.02551599999999965,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.9034921008792784,1.2802665649384364,-0.04606996046289269,-12.110572982875588,17.160926650197748,-0.2660381667463503,-0.9274814684515131,1.6168590072309648,-0.334300750667214,0.5951930399786935,0.4083850155637772,0.691196805361917
962,137,0.048420377,-0.309582442,-0.357004493,-0.154636845,-0.14088079864563782,0.034908194,-1.1343127926131287,2.325303515692703,-0.27385091902201825,15.24041939,-5.707389355,-3.2138409610000003,5.924301978137547,-0.5008014894475585,-2.465773699443111,6.43647814408439,0.0,21.681303469816665,21.75945920143333,7.139151634884884,4.495062553349062,5.186484084189483,5.186484084189483,-0.3943495378047114,-22.597731478784567,-0.053389714020117336,0.0,0.0,0.0,-13.886537895363377,0.0,-51.49749333406401,-65.44794502786291,-7.361867454196297,17.904737721096822,0.3878606264175429,52.87981948781467,-6.967958477736914,3.3701561788234344,-1.6825220252240505,-1.250377681314395,-0.5486243570828975,1.3343048190001718,-0.21629303190027097,0.02062000000000097,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.861770410968026,1.2725702962328769,-0.040486341116512836,-11.56390426270531,17.07633597754788,-0.23404922888829116,-0.9285810619149006,1.6098015547327476,-0.33496895879720245,0.5951930399786935,0.4083850155637772,0.691196805361917
963,138,0.044860356,-0.311945468,-0.356508285,-0.181691632,-0.08137353527064553,0.031926788,-1.1220186223771513,2.6789723912431116,-0.0547627595764483,15.31228447,-5.735337734,-3.2284054760000003,5.934181480964609,-0.4750160218429979,-2.47325017330366,6.4442310807665555,0.0,21.798537067241664,21.603147738199997,7.797612330571132,5.202557288470638,4.583649094241835,4.583649094241835,-0.39484062175512286,-22.625414248361995,0.0055750375638522615,0.0,0.0,0.0,-12.696493417455965,0.0,-51.85746461230062,-65.5691526129671,-7.889128514113776,17.80495530262994,0.446852594859351,52.750898671151795,-8.230447770406473,2.461974197786279,-1.677012244866163,-0.5601143288548611,-0.586503366250471,1.3236780465991316,-0.09665679392466721,0.025560999999999723,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.8004135524752432,1.261385304364273,-0.03126350460994076,-10.766460592178184,16.967048007861763,-0.181168195128588,-0.9288831210851785,1.600028755481965,-0.33515251608454344,0.5951930399786935,0.4083850155637772,0.691196805361917
964,139,0.03932856,-0.313490242,-0.35583943100000004,-0.206452787,-0.015231017949056092,0.032379195,-0.48381318800147166,2.5519330867882135,-0.1776936136162117,15.41312599,-5.772926331,-3.246668816,5.951591782846924,-0.43531468099069426,-2.475334525925779,6.45788451690226,0.0,21.798537067241664,21.603147738199997,7.797612330571132,5.202557288470638,4.583649094241835,4.583649094241835,-0.39404893960518245,-22.582980060996658,0.05855743269923016,0.0,0.0,0.0,-13.358568860146775,0.0,-51.99447890290275,-65.5691526129671,-8.059160373315637,17.359064733943192,0.42566243887627403,53.13773935036231,-7.6326833491662,2.461974197786279,-1.673684372612991,-0.12891736706037205,-0.5966133099008648,1.2850779222600792,-0.022152808397789055,0.020678000000000196,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.7301724523806521,1.2486044818015445,-0.019600607308349893,-9.863301398506598,16.866374910997816,-0.11406493667091643,-0.9283961679824873,1.589726654154695,-0.3348566012460368,0.5951930399786935,0.4083850155637772,0.691196805361917
965,140,0.035986219,-0.31344115699999997,-0.35551723799999996,-0.20406267,0.04055389646031323,0.023710413,0.21797121871473443,2.1664927586285407,-0.43124031221936493,15.47084618,-5.79297781,-3.2568922039999997,5.96423972816857,-0.4115923404257503,-2.466845006840281,6.472422376348275,0.0,21.720381335624996,21.681303469816665,7.675397821853996,5.648174254462568,4.422087294102483,4.422087294102483,-0.39203932107050055,-22.470278068326863,0.13648361499401027,0.0,0.0,0.0,-13.015678649719625,0.0,-51.27371438238419,-65.56943146996319,-7.589500613867069,16.99689137462665,0.3613709921392406,52.355553555009664,-7.569523712070216,2.2266872339541255,-1.674089695767244,-0.3961990046502631,-0.5593236561210261,1.252620417340495,-0.06777625872242937,0.022753000000001578,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6720974607167595,1.2381730473232457,-0.00901994732908773,-9.119736014856878,16.80085403128398,-0.05272781680703343,-0.9271600784978846,1.581923008398813,-0.3341054463233253,0.5951930399786935,0.4083850155637772,0.691196805361917
966,141,0.029959213,-0.311821014,-0.35502654299999997,-0.19698607899999998,0.07698885400186706,0.013649996999999999,-0.18119953274269837,1.1879891513034013,-0.2224844671647545,15.5744133,-5.830650806,-3.278327465,5.988287167226062,-0.3706855690247692,-2.4490619459608807,6.482420195623982,0.0,22.033004262091676,21.368680543350003,7.414402882661284,4.949081401051762,4.856060402863453,4.856060402863453,-0.3890739307552946,-22.243352459154096,0.12230083577025763,0.0,0.0,0.0,-13.257214549471868,0.0,-53.25361521111285,-65.47728989488162,-6.768258711286188,17.123976883773825,0.19815659043740735,54.309119367332926,-7.888017761692835,2.876058979575597,-1.6785758697159308,-1.0589004327142677,-0.49726315574134433,1.2580965278215637,-0.18058375568874047,0.020478000000000662,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6291402681486964,1.2310163784211914,-0.0009903098821224532,-8.563240713400598,16.755388431229516,-0.005806942926295915,-0.9253361065733079,1.576566653901169,-0.3329970431639264,0.5951930399786935,0.4083850155637772,0.691196805361917
967,142,0.02670709,-0.310699135,-0.354866236,-0.211896107,0.09712155623077867,0.014092186999999999,-0.6292928186478847,0.8334182841870437,-0.004798865179862622,15.63082695,-5.849673748,-3.296303272,6.002471682248167,-0.3457203941898527,-2.445573422251334,6.4886125155849586,0.0,22.150237859516672,21.251446945925004,6.6813348010849625,4.583649094241835,5.332251537043755,5.332251537043755,-0.3856854350519201,-22.16734454302539,0.15216260995912265,0.0,0.0,0.0,-13.26814743156201,0.0,-52.39545347325855,-65.33117177485599,-6.18682050564047,17.58457439660576,0.1390141698023989,53.52892946343711,-7.482044602409259,3.5971557137469894,-1.6815777700316468,-1.3455509023088288,-0.4536777967682615,1.2894718639544263,-0.22903105050177278,0.025167999999997193,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.6066848602294692,1.2272448823036015,0.0039463007363012,-8.273383358116078,16.735982799609257,0.02318440449397046,-0.9232518881829627,1.5739074309847252,-0.3317304917342647,0.5951930399786935,0.4083850155637772,0.691196805361917
968,143,0.02054045,-0.308194637,-0.35457313100000004,-0.22571077899999997,0.1074323499191124,0.013430948,-0.0587629427792922,0.36547577959431266,-0.11746438302841708,15.72800446,-5.882915973999999,-3.3235926630000003,6.028990431664672,-0.3033022100908998,-2.416967150166734,6.496529484700886,0.0,21.993926396283342,21.407758409158333,7.474170561378497,5.716100862982117,4.465780065123439,4.465780065123439,-0.38240031686716885,-21.845398062511897,0.14366640504895947,0.0,0.0,0.0,-14.703472335848906,0.0,-53.29713282701818,-65.52351636004917,-6.225925997848556,17.729700166140717,0.060961360036331354,54.94114619650954,-6.1844095050100325,2.299027779444304,-1.68813702057756,-0.8387636435844464,-0.4554333351070865,1.2969470693844485,-0.14242121387025655,0.021074000000002258,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5922849389184437,1.2241714960693346,0.007993979718320388,-8.096733188139229,16.73483374116907,0.04707907883292426,-0.9212312559217805,1.572253013401767,-0.3305025807384321,0.5951930399786935,0.4083850155637772,0.691196805361917
969,144,0.015856734,-0.306032807,-0.35434255,-0.214613423,0.10902701518613139,0.008660399000000001,-0.28870063737001056,-0.44661979201610147,-0.1810694845130267,15.72800446,-5.882915973999999,-3.3235926630000003,6.034260899768654,-0.2924357962851845,-2.4119080581232204,6.50950242260976,0.0,22.11115999370834,21.32960267754167,8.511101706086002,6.331476167418496,3.879302246698343,3.879302246698343,-0.37931273776993163,-21.78670450650032,0.13054555134819643,0.0,0.0,0.0,-13.593473294533574,0.0,-53.85596825990282,-66.0419450381512,-6.839220466324293,17.11242959482423,-0.07449618130828572,55.054392799280215,-7.366251891119434,1.3540394214815623,-1.693699465534729,0.053816837096884215,-0.49830438220519385,1.2468085652840004,0.009101657675618425,0.023640999999997803,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5865855786627802,1.2212099746112461,0.011592475019193138,-8.050878615771785,16.761089306658622,0.06854469393293537,-0.9193321273114952,1.5716091866910733,-0.32934850587391185,0.5951930399786935,0.4083850155637772,0.691196805361917
970,145,0.010515418,-0.303635716,-0.354259372,-0.238620028,0.09997585950099021,0.005334426,-0.9103762520407847,-0.5140974716498335,-0.022249635970525015,15.8834343,-5.934293747000001,-3.3478684430000003,6.0662786110566,-0.22964216822947411,-2.3909091602784445,6.525252114435964,0.0,22.11115999370834,21.32960267754167,8.511101706086002,6.331476167418496,3.879302246698343,3.879302246698343,-0.37602551894359876,-21.51094286892224,0.17093798495277548,0.0,0.0,0.0,-11.626334244142154,0.0,-52.74035363814473,-66.0419450381512,-7.747716447735784,16.04624979548138,-0.08575145827119224,53.32999064626511,-8.52224427614903,1.3540394214815623,-1.6998039943192373,0.5275980993049941,-0.5617755253589403,1.1634899740725195,0.08879868680514182,0.02168500000000151,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.5952172783089584,1.2193860844480253,0.01385172289637615,-8.208927745978842,16.81713993606566,0.08230012103967684,-0.9173102029737694,1.5725866897607597,-0.3281198097005755,0.5951930399786935,0.4083850155637772,0.691196805361917
